id,name,symbol,price,market_cap,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank
2629,Scala,XLA,0.00122400874783,12321378.88196268,scala,2,2018-04-09T00:00:00.000Z,,10066414070.82,13866404070.82,10066414070.82,13866404070.82
4490,Emirex Token,EMRX,0.45310288184545,12260404.400678799,emirex-token,4,2019-09-10T00:00:00.000Z,,27058765.0,500000000.0,27058765.0,500000000.0
2949,Kryll,KRL,0.38603166839356,12348682.499306213,kryll,6,2018-07-19T00:00:00.000Z,,31988781.0,49417348.0,31988781.0,49417348.0
8255,Prosper,PROS,2.7392921218396,12257795.316583408,prosper,8,2021-01-13T00:00:00.000Z,100000000.0,4474803.99,100000000.0,4474803.99,100000000.0
7190,PowerTrade Fuel,PTF,0.52660721087149,12276049.304103713,powertrade-fuel,6,2020-09-28T00:00:00.000Z,,23311586.03731973,400000000.0,23311586.03731973,400000000.0
3858,FNB Protocol,FNB,0.00506284033404,12212828.56106038,fnb-protocol,6,2019-04-11T00:00:00.000Z,,2412248413.0,2490000160.0,2412248413.0,2490000160.0
2762,Open Platform,OPEN,0.01134085325431,12039568.004143393,open-platform,4,2018-05-22T00:00:00.000Z,,1061610421.5587,1745447045.0,1061610421.5587,1745447045.0
4144,TrueFeedBack,TFBX,0.00511994825977,12070662.469082704,truefeedback,2,2019-09-25T00:00:00.000Z,5000000000.0,2357575088.0,5000000000.0,2357575088.0,5000000000.0
8162,AMEPAY,AME,0.04808094238665,12020235.596662499,amepay,6,2021-01-02T00:00:00.000Z,1500000000.0,250000000.0,250000000.0,250000000.0,250000000.0
4842,Folgory Coin,FLG,0.67905281864656,11900735.573568301,folgory-coin,2,2019-11-26T00:00:00.000Z,,17525493.226415,63000000.0,17525493.226415,63000000.0
558,Emercoin,EMC,0.2525763779967,11980372.688771386,emercoin,7,2014-08-23T00:00:00.000Z,,47432672.777214,47432672.777214,47432672.777214,47432672.777214
6930,Kira Network,KEX,0.95633148900365,11984825.595707329,kira-network,5,2020-09-07T00:00:00.000Z,300000000.0,12532083.0,300000000.0,12532083.0,300000000.0
3156,Airbloc,ABL,0.04700373708631,11862634.86497509,airbloc,4,2018-08-13T00:00:00.000Z,,252376419.4151729,373217500.0,252376419.4151729,373217500.0
7784,BLink,BLINK,0.06462403827872,11913198.134732937,blink,1,2020-11-26T00:00:00.000Z,999999999.0,184346234.807425,999999999.0,184346234.807425,999999999.0
9111,Ethereum Push Notification Service,PUSH,3.50382054557173,11857454.299296571,epns,7,2021-04-13T00:00:00.000Z,100000000.0,3384150.0,100000000.0,3384150.0,100000000.0
3126,ProximaX,XPX,0.00194449005096,11856443.597635886,proximax,4,2018-08-08T00:00:00.000Z,,6097456550.0,9000000000.0,6097456550.0,9000000000.0
3753,PlatonCoin,PLTC,0.46908318027923,11841541.297164524,platoncoin,4,2019-02-20T00:00:00.000Z,300000000.0,25244011.71262555,300000000.0,25244011.71262555,300000000.0
7776,Vanilla Network,VNLA,18.08573176577385,11673053.69092112,vanilla-network,3,2020-11-25T00:00:00.000Z,1000000.0,645428.88516193,830589.05879054,645428.88516193,830589.05879054
8752,Landbox,LAND,0.15287395768855,11677312.369573116,landbox,4,2021-03-09T00:00:00.000Z,20000000000.0,76385229.676354,20000000000.0,76385229.676354,20000000000.0
7512,Unistake,UNISTAKE,0.06718916691216,11594641.40657083,unistake,4,2020-10-26T00:00:00.000Z,279999999.0,172567125.6160852,279999999.9998125,172567125.6160852,279999999.9998125
3634,Kambria,KAT,0.00528073257771,11550050.625366274,kambria,7,2018-12-13T00:00:00.000Z,5000000000.0,2187206122.5215416,3100000000.0,2187206122.5215416,3100000000.0
5541,Xaya,CHI,0.24794178928343,11540043.257360201,xaya,6,2020-05-05T00:00:00.000Z,77303932.0,46543357.17553614,55685484.17553614,46543357.17553614,55685484.17553614
7500,Bonded Finance,BOND,0.02998062026778,11517037.017669944,bonded-finance,3,2020-11-25T00:00:00.000Z,,384149391.0,1000000000.0,384149391.0,1000000000.0
8603,AntiMatter,MATTER,1.21730779655002,11438229.821591813,antimatter,13,2021-02-27T00:00:00.000Z,100000000.0,9396333.33,100000000.0,9396333.33,100000000.0
6261,hybrix,HY,4.95352320288699,11466083.379271535,hybrix,6,2020-08-06T00:00:00.000Z,7000000.0,2314732.95059745,7000000.0,2314732.95059745,7000000.0
7176,Beowulf,BWF,0.01138698031186,11386981.43917105,beowulf,2,2020-09-25T00:00:00.000Z,,1000000099.0,3000000000.0,1000000099.0,3000000000.0
3335,Shard,SHARD,0.56639889481579,11331281.110980863,shard,2,2018-09-24T00:00:00.000Z,210000000.0,20005831.95817523,80000000.0,20005831.95817523,80000000.0
8,Feathercoin,FTC,0.04782384928979,11315134.124040445,feathercoin,9,2013-05-03T00:00:00.000Z,336000000.0,236600238.0,336000000.0,236600238.0,336000000.0
4467,Nestree,EGG,0.00739864237548,11412634.115621798,nestree,4,2019-09-09T00:00:00.000Z,,1542530850.449625,2994901340.0,1542530850.449625,2994901340.0
2726,DAOstack,GEN,0.23441640738363,11371056.788332554,daostack,8,2018-05-10T00:00:00.000Z,,48507938.99303922,60000000.0,48507938.99303922,60000000.0
7349,Centaur,CNTR,0.00890104817013,11359591.847154308,centaur,5,2020-10-09T00:00:00.000Z,6000000000.0,1276208333.0,6000000000.0,1276208333.0,6000000000.0
5815,BitcoinPoS,BPS,2.59229743774759,11283757.808632141,bitcoinpos,10,2020-07-07T00:00:00.000Z,21000000.0,4352802.1300042,4564256.0,4352802.1300042,4564256.0
2855,Casino Betting Coin,CBC,0.07282361488465,11350630.944220124,casino-betting-coin,10,2018-06-11T00:00:00.000Z,401647958.0,155864700.786951,401647957.75,155864700.786951,401647957.75
6938,YFDAI.FINANCE,YF-DAI,2845.876674222774,11343664.423451977,yfdai-finance,6,2020-09-08T00:00:00.000Z,21000.0,3986.0,21000.0,3986.0,21000.0
5079,apM Coin,APM,0.0313290895977,11337214.298167687,apm-coin,8,2019-12-27T00:00:00.000Z,,361875000.0,1812500000.0,361875000.0,1812500000.0
6407,YF Link,YFL,218.7614689143562,11266814.919116393,yflink,20,2020-08-10T00:00:00.000Z,52000.0,51502.7393765,52000.0,51502.7393765,52000.0
8996,Mogul Productions,STARS,0.03718486056002,11248677.080868218,mogul-productions,4,2021-03-29T00:00:00.000Z,400000000.0,302506905.0,400000000.0,302506905.0,400000000.0
3712,Cloudbric,CLBK,0.01830920591227,11162828.372542338,cloudbric,2,2019-01-29T00:00:00.000Z,,609683916.715444,989556846.0,609683916.715444,989556846.0
1172,Safex Token,SFT,0.00595549627625,11231911.229392257,safex-token,4,2016-02-16T00:00:00.000Z,1885974016.0,1885974016.0,1885974016.0,1885974016.0,1885974016.0
8271,Poolz Finance,POOLZ,7.04511634820548,11157315.535071278,poolz-finance,11,2021-01-18T00:00:00.000Z,,1583695.0,5000000.0,1583695.0,5000000.0
1392,Pluton,PLU,13.14342147430634,11198188.524398265,pluton,11,2016-09-17T00:00:00.000Z,20000000.0,851999.5,20000000.0,851999.5,20000000.0
7795,Bird.Money,BIRD,131.8480151568924,11116430.007774329,bird-money,7,2020-11-27T00:00:00.000Z,140000.0,84312.45623642,140000.0,84312.45623642,140000.0
9110,Kattana,KTN,10.35754060047498,11032233.365687164,kattana,5,2021-04-09T00:00:00.000Z,,1065140.24817641,10000000.0,1065140.24817641,10000000.0
2453,EDUCare,EKT,0.01530258941515,11083633.50764482,educare,7,2018-01-23T00:00:00.000Z,,724297908.475,724297908.475,724297908.475,724297908.475
7772,Leverj Gluon,L2,0.03801456652742,10931184.258469826,leverj-gluon,8,2020-11-25T00:00:00.000Z,,287552516.23309016,835819159.9944854,287552516.23309016,835819159.9944854
2081,Ambrosus,AMB,0.05868044941499,10683283.588155463,amber,11,2017-10-23T00:00:00.000Z,,182058653.17429563,719994276.0,182058653.17429563,719994276.0
3071,EUNO,EUNO,0.00175621607315,10894055.998184165,euno,4,2018-08-03T00:00:00.000Z,8000000000.0,6203141039.840428,6203141039.840428,6203141039.840428,6203141039.840428
6767,COVIR.IO,CVR,90.54262585543046,10784351.080388611,covir-io,2,2020-08-31T00:00:00.000Z,8000000.0,119108.0,8000000.0,119108.0,8000000.0
2323,HEROcoin,PLAY,0.04320670540856,10742732.536444077,herocoin,2,2017-12-30T00:00:00.000Z,,248635771.5743759,252165028.70539504,248635771.5743759,252165028.70539504
2291,Genaro Network,GNX,0.03936165681812,10756401.709367083,genaro-network,15,2017-12-18T00:00:00.000Z,,273271060.6941579,650000000.0,273271060.6941579,650000000.0
3948,TERA,TERA,0.0127410318631,10762491.396963142,tera,7,2019-05-21T00:00:00.000Z,,844711128.0,1000000000.0,844711128.0,1000000000.0
8366,World Token,WORLD,0.12115794981608,10687954.892158652,world-token,3,2021-02-01T00:00:00.000Z,,88215052.40376851,100000000.0,88215052.40376851,100000000.0
3607,VestChain,VEST,0.00268223628168,10583973.95958724,vestchain,3,2018-11-15T00:00:00.000Z,,3945951380.8970037,3945951380.8970037,3945951380.8970037,3945951380.8970037
4128,BOOM,BOOM,0.01369326947897,10668400.918921903,boom,2,2019-07-23T00:00:00.000Z,,779098150.0295701,968128882.6535301,779098150.0295701,968128882.6535301
3136,MEET.ONE,MEETONE,0.00548536692153,10494998.205650378,meetone,6,2018-08-10T00:00:00.000Z,,1913271866.0,10000000000.0,1913271866.0,10000000000.0
8620,Tower token,TOWER,0.04734338864243,10552592.767728034,tower-token,12,2021-03-01T00:00:00.000Z,10000000000.0,222894749.83357257,10000000000.0,222894749.83357257,10000000000.0
8057,AnRKey X,$ANRX,0.11633206443767,10551159.070495894,anrkey-x,4,2020-12-19T00:00:00.000Z,,90698631.72718938,200000000.0,90698631.72718938,200000000.0
1409,SingularDTV,SNGLS,0.01699789161454,10198734.968724,singulardtv,5,2016-10-03T00:00:00.000Z,,600000000.0,1000000000.0,600000000.0,1000000000.0
4058,FIBOS,FO,0.00980095926167,10502640.594935372,fibos,5,2019-08-29T00:00:00.000Z,,1071593128.2369,1075771761.0869,1071593128.2369,1075771761.0869
2507,THEKEY,TKY,0.00167400130784,10396869.091937613,thekey,6,2018-02-07T00:00:00.000Z,,6210789109.44993,9795844687.0,6210789109.44993,9795844687.0
4060,TrustVerse,TRV,0.02045058380994,10404932.575693747,trustverse,4,2019-07-18T00:00:00.000Z,,508784134.1055718,1000000000.0,508784134.1055718,1000000000.0
788,Circuits of Value,COVAL,0.01033062699516,10330626.99516,circuits-of-value,4,2015-01-23T00:00:00.000Z,,1000000000.0,1200000000.0,1000000000.0,1200000000.0
3842,Caspian,CSP,0.02270457329435,10195177.494355442,caspian,2,2019-04-05T00:00:00.000Z,,449036296.0,1000000000.0,449036296.0,1000000000.0
3138,Noku,NOKU,0.32623791208789,10201950.036983652,noku,1,2018-08-10T00:00:00.000Z,,31271503.58366443,99999976.00209099,31271503.58366443,99999976.00209099
3367,CryptalDash,CRD,0.01023307852485,10233078.52485,cryptaldash,2,2018-10-02T00:00:00.000Z,,1000000000.0,1000000000.0,1000000000.0,1000000000.0
5634,Fuse Network,FUSE,0.18473428036816,10168795.123927414,fuse-network,4,2021-02-01T00:00:00.000Z,400000000.0,55045523.243774,314655930.553138,55045523.243774,314655930.553138
13,Ixcoin,IXC,0.47833213690047,10136392.756250022,ixcoin,2,2013-05-08T00:00:00.000Z,,21191118.00000002,21191118.00000002,21191118.00000002,21191118.00000002
4215,Eminer,EM,0.00703571628096,10233450.027569346,eminer,9,2019-08-22T00:00:00.000Z,2100000000.0,1454500099.0536,2100000000.0,1454500099.0536,2100000000.0
5902,DragonVein,DVC,0.06639316894403,10182053.069597993,dragonvein,3,2020-07-22T00:00:00.000Z,10000000000.0,153359950.0,10000000000.0,153359950.0,10000000000.0
2575,Bitcoin Private,BTCP,2.11047291430572,10100218.964840658,bitcoin-private,3,2018-03-10T00:00:00.000Z,22873588.0,4785761.0,22815307.0,4785761.0,22815307.0
3875,Valor Token,VALOR,0.5079145590106,10176576.104437964,valor-token,4,2019-04-18T00:00:00.000Z,,20036000.0002,75000000.0,20036000.0002,75000000.0
7588,Gameswap,GSWAP,0.90366001632937,10122880.924271962,gameswap,3,2020-11-04T00:00:00.000Z,,11202090.10175164,20000000.0,11202090.10175164,20000000.0
3458,ZBG Token,ZT,0.03859913101043,10149960.973156808,zbg-token,3,2018-10-17T00:00:00.000Z,,262958276.71390203,500000000.0,262958276.71390203,500000000.0
8643,Shadows,DOWS,0.86070758154591,10124072.927933766,shadows,8,2021-03-03T00:00:00.000Z,,11762500.0,37700000.0,11762500.0,37700000.0
2277,SmartMesh,SMT,0.00754169359161,10109786.136735464,smartmesh,11,2017-12-13T00:00:00.000Z,,1340519342.76174,3141592653.0,1340519342.76174,3141592653.0
3918,Safe,SAFE,0.4848950998362,10103031.537455332,safe,1,2019-05-17T00:00:00.000Z,,20835499.35,29600000.0,20835499.35,29600000.0
2847,Abyss,ABYSS,0.04408015185273,10079583.658071565,abyss,16,2018-06-07T00:00:00.000Z,508628132.0,228664903.23688185,508628132.04106945,228664903.23688185,508628132.04106945
4901,Anchor,ANCT,0.78441769038806,10062615.245554566,anchor,2,2019-11-09T00:00:00.000Z,,12828134.00163946,759493671.0,12828134.00163946,759493671.0
5155,Nyzo,NYZO,0.84272837742228,10045028.34881764,nyzo,7,2020-01-21T00:00:00.000Z,,11919651.239873,100000000.0,11919651.239873,100000000.0
8544,Fractal,FCL,0.59780667898841,9920763.792182095,fractal,4,2021-02-22T00:00:00.000Z,465000000.0,16595270.91428571,465000000.0,16595270.91428571,465000000.0
5200,Gleec,GLEEC,0.47791426382682,9966043.720075743,gleec,6,2020-02-04T00:00:00.000Z,,20853204.17154802,21000000.0,20853204.17154802,21000000.0
8383,Filecash,FIC,0.38786540074647,9975257.353557175,filecash,3,2021-02-03T00:00:00.000Z,2000000000.0,25718348.0,1995952415.7,25718348.0,1995952415.7
8707,Alpaca Finance,ALPACA,1.5039581845169,9954226.980447423,alpaca-finance,20,2021-03-06T00:00:00.000Z,188000000.0,6618686.0,19905186.0,6618686.0,19905186.0
3096,Pundi X NEM,NPXSXEM,0.00053567239899,9864496.60173728,pundi-x-nem,3,2018-08-07T00:00:00.000Z,106784637943.0,18415166845.14005,44762598386.83,18415166845.14005,44762598386.83
2430,Hydro Protocol,HOT,0.01394159946142,9787002.821916841,hydro-protocol,6,2018-01-19T00:00:00.000Z,,702000000.0,1560000000.0,702000000.0,1560000000.0
3809,DOS Network,DOS,0.07219320554471,9813873.423476823,dos-network,9,2019-03-22T00:00:00.000Z,950000000.0,135939017.383,949292114.345,135939017.383,949292114.345
2458,Odyssey,OCN,0.00122679675028,9814374.00224,odyssey,15,2018-01-24T00:00:00.000Z,,8000000000.0,10000000000.0,8000000000.0,10000000000.0
4520,Decentralized Vulnerability Platform,DVP,0.03178899771255,9448054.878892083,decentralized-vulnerability-platform,6,2019-09-11T00:00:00.000Z,,297211474.370017,5000000000.0,297211474.370017,5000000000.0
3861,Infinitus Token,INF,0.14962469564214,9721457.247411376,infinitus-token,1,2019-04-12T00:00:00.000Z,,64972277.50866979,100000000.0,64972277.50866979,100000000.0
2772,Digitex,DGTX,0.01039846050945,9681338.115315044,digitex,12,2018-05-23T00:00:00.000Z,,931035715.0,1590000000.0,931035715.0,1590000000.0
8616,Urus,URUS,20.34840332840879,9563749.56435213,urus,2,2021-03-01T00:00:00.000Z,1000000.0,470000.0,0.0,470000.0,0.0
9173,Raze Network,RAZE,0.63658954169025,9625233.870356578,raze-network,8,2021-04-08T00:00:00.000Z,120000000.0,15120000.0,120000000.0,15120000.0,120000000.0
8385,Umbrella Network,UMB,0.52585542283105,9613957.752143383,umbrella-network,15,2021-02-09T00:00:00.000Z,46405087.0,18282511.38,56405087.0,18282511.38,56405087.0
9289,Chainswap,TOKEN,2.04611297323659,9599324.381342694,chainswap,3,2021-04-19T00:00:00.000Z,100000000.0,4691492.84858805,100000000.0,4691492.84858805,100000000.0
182,Myriad,XMY,0.00533680987355,9504003.161010316,myriad,7,2014-03-08T00:00:00.000Z,2000000000.0,1780839750.0000002,1780839750.0000002,1780839750.0000002,1780839750.0000002
4299,Tokoin,TOKO,0.05339013528027,9538895.578671807,tokoin,4,2019-08-28T00:00:00.000Z,1992959226.0,178664008.409,2000000000.0,178664008.409,2000000000.0
87,FedoraCoin,TIPS,4.479813785e-05,9509294.693126004,fedoracoin,2,2013-12-31T00:00:00.000Z,,212269865434.284,482759907611.124,212269865434.284,482759907611.124
4024,Raven Protocol,RAVEN,0.00215483487042,9527176.138298353,raven-protocol,4,2019-06-19T00:00:00.000Z,,4421302193.073109,10000000000.0,4421302193.073109,10000000000.0
7348,Portion,PRT,0.05686260013444,9485813.905261239,portion,7,2020-10-08T00:00:00.000Z,2500000000.0,166819911.20409495,2500000000.0,166819911.20409495,2500000000.0
2506,Swarm,SWM,0.12126112154603,9481367.092590775,swarm-network,11,2018-02-07T00:00:00.000Z,,78189670.12433334,99535052.4739791,78189670.12433334,99535052.4739791
8481,CafeSwap Token,BREW,4.65199901952919,9479730.837554676,cafeswap-token,6,2021-02-15T00:00:00.000Z,,2037775.76000308,2048368.24968643,2037775.76000308,2048368.24968643
77,Diamond,DMD,2.61638800410446,9412082.137555012,diamond,6,2013-12-19T00:00:00.000Z,4380000.0,3597357.1667466,3597357.1667466,3597357.1667466,3597357.1667466
8912,Tidal Finance,TIDAL,0.01090558441242,9435797.675252428,tidal-finance,6,2021-03-22T00:00:00.000Z,,865226228.9131721,19838000001.0,865226228.9131721,19838000001.0
5509,AAX Token,AAB,1.25076044261591,9380709.573421888,aax-token,2,2020-04-24T00:00:00.000Z,,7500005.00000028,25000000.00000028,7500005.00000028,25000000.00000028
6709,Vidya,VIDYA,0.24146783876947,9313543.142294914,vidya,5,2020-08-25T00:00:00.000Z,50000000.0,38570532.58006164,50000000.0,38570532.58006164,50000000.0
2455,PressOne,PRS,0.03286588017776,9358317.093116457,pressone,5,2018-01-24T00:00:00.000Z,2000000000.0,284742627.99294,2000000000.0,284742627.99294,2000000000.0
2134,Grid+,GRID,0.23615778209215,9266002.691638604,grid,4,2017-11-01T00:00:00.000Z,,39236491.0,300000000.0,39236491.0,300000000.0
64,FLO,FLO,0.06035031633791,9194431.548201367,flo,2,2013-11-27T00:00:00.000Z,160000000.0,152351008.348,152351008.348,152351008.348,152351008.348
2450,carVertical,CV,0.00120410244905,9181856.965818629,carvertical,4,2018-01-22T00:00:00.000Z,9904435614.0,7625478191.712701,9835745291.659302,7625478191.712701,9835745291.659302
3609,CWV Chain,CWV,0.00259394737876,9184940.207535388,cwv-chain,2,2018-11-16T00:00:00.000Z,,3540912310.9992,10000000000.0,3540912310.9992,10000000000.0
1500,Wings,WINGS,0.09087231475813,9087230.916590072,wings,6,2017-01-08T00:00:00.000Z,,99999993.8460583,100000000.0,99999993.8460583,100000000.0
2475,Garlicoin,GRLC,0.14178539150066,8984218.926217563,garlicoin,5,2018-01-27T00:00:00.000Z,69000000.0,63364912.5,63364912.5,63364912.5,63364912.5
8043,MahaDAO,MAHA,5.57989855861464,8992668.58376498,mahadao,9,2020-12-17T00:00:00.000Z,10000000.0,1611618.65028558,9997893.16921051,1611618.65028558,9997893.16921051
3885,WPP TOKEN,WPP,0.00642393508218,8947928.140245458,wpp-token,2,2019-04-26T00:00:00.000Z,,1392904508.8059835,5000000000.0,1392904508.8059835,5000000000.0
7189,Origin Dollar,OUSD,0.98974258335857,8910579.755097063,origin-dollar,1,2020-09-27T00:00:00.000Z,,9002926.52344017,9002926.52344017,9002926.52344017,9002926.52344017
8483,Berry Data,BRY,4.4163021568919,8832604.3137838,berry-data,13,2021-02-16T00:00:00.000Z,7500000.0,2000000.0,7500000.0,2000000.0,7500000.0
7809,Carbon,CRBN,0.33139747388442,8824534.401306113,carbon,5,2020-12-02T00:00:00.000Z,50000000.0,26628248.84532405,50000000.0,26628248.84532405,50000000.0
2379,Kcash,KCASH,0.01993729600619,8882047.098146105,kcash,11,2018-01-12T00:00:00.000Z,,445499083.496,1000000000.0,445499083.496,1000000000.0
7271,Starname,IOV,0.09256906453256,8872899.055507388,starname,2,2020-10-05T00:00:00.000Z,130520249.0,95851666.0,130520249.0,95851666.0,130520249.0
1810,CVCoin,CVN,0.71630152176732,8868450.347833794,cvcoin,5,2017-07-15T00:00:00.000Z,,12380890.0,15000000.0,12380890.0,15000000.0
1556,Chrono.tech,TIME,12.35782987133824,8775443.28559574,chrono-tech,9,2017-02-26T00:00:00.000Z,,710112.0,710112.81,710112.0,710112.81
1660,Monolith,TKN,0.23708915675016,8775164.690250468,monolith,6,2017-05-07T00:00:00.000Z,,37012087.81765404,39406759.9283204,37012087.81765404,39406759.9283204
2653,Auctus,AUC,0.1697246964366,8785860.929158522,auctus,9,2018-04-20T00:00:00.000Z,,51765365.4042059,65829630.62007512,51765365.4042059,65829630.62007512
4173,Levolution,LEVL,0.10360571959275,8697092.25866288,levolution,3,2019-07-26T00:00:00.000Z,,83944132.55222903,311000000.0,83944132.55222903,311000000.0
2400,OneRoot Network,RNT,0.03078743389991,8745903.854834566,oneroot-network,8,2018-01-15T00:00:00.000Z,,284073816.715856,400000000.0,284073816.715856,400000000.0
7430,Zenfuse,ZEFU,0.15471539883623,8714271.047262523,zenfuse,8,2020-10-16T00:00:00.000Z,201841881.0,56324523.04561352,200000000.0,56324523.04561352,200000000.0
2335,Lightning Bitcoin,LBTC,2.24565487286133,8670041.449524464,lightning-bitcoin,3,2018-01-03T00:00:00.000Z,7465926.0,3860807.622,7465926.0,3860807.622,7465926.0
2337,Lamden,TAU,0.06051783912622,8606588.55982065,lamden,1,2018-01-04T00:00:00.000Z,,142215728.19,288090567.494,142215728.19,288090567.494
